,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
55048,55049,B000IHJEDE,A2DFSA2JXQKVY3,C-Rush,0,0,4,1970-01-01 00:00:01.351209600,Not bad.,"These are small and very salty. The taste is good, but very strong, so it's a good thing the package contains a small amount. It only takes a few little crisps to cure my salty/crunchy craving. I can snack on one package for an entire day. Of course these would not be a good snack if you're very hungry, because there isn't enough there to fill you up. For less than $1 per pack it's an okay deal."
150820,150821,B00146K7MU,A23OJZCP25VVIE,S. J. Arceneaux Jr.,0,0,5,1970-01-01 00:00:01.351209600,Licorice Pastels a Hit,Very delicious and enjoyed by many people.  These pastels do not melt and do not require special storage or handling.
283526,283527,B0045Z4JAI,A3AE4G41HPLMP,ginger walsh,0,0,5,1970-01-01 00:00:01.351209600,Newman's own Organics Decaf Cups,"newman's Own Organics Special Decaf hasGreat flavor,not bitter at all.Excellent! Would definitely order again.Wish price was a little less pricey."
383547,383548,B00451WLYI,A2GW6JUVTALDPV,DL,0,0,1,1970-01-01 00:00:01.351209600,I did not receive my order,"I placed my order through Amazon and after about 10 days inquired about my order because it had not shipped.  I received an email back from Starbucks that my order had been canceled. No explanation at all, just that it had been canceled. I checked back on Amazon and see that this item is still available but they had raised the price.<br /><br />So instead of honoring the price they just blew me off like the sale never happened.  Shame on Amazon for allowing a seller to do this.<br /><br />Bottom line, Amazon has gone down a few points in my eyes.  Greedy Starbucks can keep their coffee."
122940,122941,B0054ES1MG,A25QCYSED869Q3,EmoMiami,0,0,5,1970-01-01 00:00:01.351209600,If you like mint candy......,"This is the best hard mint candy in the world.  Expensive, though.  I can't find it in stores.  Anyone know where I can get it off-line?"
60463,60464,B003QNJYXM,A2E2F8WSUB33VE,Maria A. Alfonzo,0,0,5,1970-01-01 00:00:01.351209600,Excelent,"Good price, flavor, fast delivery And good presentation overall. Very eficient when playing  golf,  it really gives extra Energy and it helps to achieve  a better game"
60462,60463,B003QNJYXM,AYTSBGA5A3UWI,Imran Ali,0,0,5,1970-01-01 00:00:01.351209600,A God Sent Remedy!!!,I love this stuff! It's a God sent Remedy for hangovers!.... I understand the health concerns many people have and I can also see that this can be habit forming. I make sure I only take one every so often and not everyday.
336871,336872,B0012KB4U2,AGQBI6601XH2R,DaniC,0,0,5,1970-01-01 00:00:01.351209600,Both cats love these!,They only like this brand and flavor of treat.  Won't go for the soft version.  One of my cats will actually stick his paw down into the canister and drag a few up the side if I hold the can within reach.  I find this product reasonably priced at Target.
256202,256203,B000OH97Y4,A25QGGBI6NGHNY,Millie,0,0,3,1970-01-01 00:00:01.351209600,Trying a different food,"Because our Rottweiler has some skin issues, we are trying the ProPlan Selects Natural Salmon and Brown Rice food. We are beginning our 3rd bag via subscribe and save. So far, our dog likes it and we haven't had enough time to know if its doing better than the Blue Buffalo we used before. I am thinking of adding Salmon oil.<br /><br />The only negative we have is the kibble is small. My dog sometimes gets choked on the little kibble, so I am going to try and stick with this form, but find a larger kibble. Overall, this is a great food."
8134,8135,B0019GVYR2,ACSO5EDO1UMZ5,SeekingBodhi,0,0,1,1970-01-01 00:00:01.351209600,NEWSFLASH,"I just called Bob's Red Mill customer service (just do a G search for the company, their customer service number is under ""contact us"" on their site), and I was annoyed to learn that NONE OF BOB'S RED MILL BAKING SODA CONTAINS ALUMINUM. I've been paying $10-15 (with shipping) for this magical 'aluminum free' baking soda only to learn that the Bob's Red Mill 'premium baking soda' at my local grocery is the same exact thing. Call for yourself if you don't believe me. Ugh."
263522,263523,B0029O6YK0,A3RKYD8IUC5S0N,Foureyedsnail,0,0,2,1970-01-01 00:00:01.351209600,Messy and apparently undelicious,"My cat is not a huge fan. Sure, she'll lap up the gravy, but leaves the little meat-like bits as dry as a bone. It feels like saving money, but not if your cat is only gonna eat cornstarch gravy and turn her nose up at the meat by-products. It's probably fine for a grocery-store food, but a better quality food will make your cat happier and maybe healthier. Also I can't imagine gravy has got the nutritional content my cat needs.<br /><br />Pouches seem like a great idea compared to messy, annoying cans, until you can't figure out a way to get the stuff out of the package without getting gravy all over your hands.<br /><br />I switched to Merrick cat foods and my cat is happier--she doesn't leave lots of uneaten bits."
140709,140710,B006K2HQRW,A37264CFSSA73O,Andrea,0,0,4,1970-01-01 00:00:01.351209600,Standard,"It's not the best quince brand but it's fine.<br />The product arrived in perfect conditions and it worked to bake a ""Pastafrola"""
274325,274326,B007OXHJX2,A2PJ4OL92XGPHY,Dee,0,0,5,1970-01-01 00:00:01.351209600,Whole Grain Food for great Health Benefit,I love the taste and ease of cooking this rice.  The reason for making the purchase was because of the fact that is is a whole grain food item with a great deal of health benefits.  Made the puchase for a diabetic because it is a low glycemic food item.<br /><br />I must say that everyone who I have shared the Black Rice with enjoyed it the most when it was cooked in a broth.<br /><br />I like the texture and taste with or without broth.  I must say that the health benefits of the rice is what I was seeking and have found in this rice.  Worth every penny that I spent on it.
217678,217679,B000SWTKV0,A1UVMDUODN4H9D,Floating Starbuck,0,0,5,1970-01-01 00:00:01.351209600,AMAZING,"I bought this on a whim; and it was totally worth it. Sea salt is delicious, and leaves table salt tasting like- pepper (shiver). One thing- you do need to crush it in order to make it usable in most situations."
492883,492884,B003TC7WN4,A3GFZIL1E0Z5V8,bloomen1,0,0,5,1970-01-01 00:00:01.351209600,Rodeo Drive is Crazy Good Coffee!,Rodeo Drive is my absolute favorite and I'm ready to order more!  That's if I can find it.<br />I don't know why they are discontinuing it.<br />It arrived very fast.
217709,217710,B003WP05CS,A2XACLNGHY1EOA,nothanks,0,0,5,1970-01-01 00:00:01.351209600,dry throat,"Very good product. Have used it for years, but for some reason stores around here stopped carrying this flavor.<br />Helps not just a sore throat, but a dry throat too.  Glad that someone is still selling this product."
318036,318037,B001PHVO5W,A20RGALDT1UMYG,Faye's honest opinion,0,0,1,1970-01-01 00:00:01.351209600,way too bitter,"I love coffee. I am used to strong coffee, I have lots of it. I drink espresso with no sugar or milk. But strong coffee doesn't have to be this bitter. My stomach hurts from drinking it."
264079,264080,B004EAGP74,A150LY3C1UEV9E,Charles Buerschinger,0,0,5,1970-01-01 00:00:01.351209600,"Good quality, great to cook with",We have enjoyed using this product.  I like it specially for cooking lightly breaded fish or vegetables.  It gives a faint pleasant taste of coconut.  I can hardly wait to do some tropical dishes.
123010,123011,B000LKTXMU,A2J3PR6J36UTVH,Joyce,0,0,5,1970-01-01 00:00:01.351209600,Michael Seasons Unsalted Potato Chips,"These are the best chips ever!  They are unsalted and being on a low sodium diet critical in allowing my husband and I to eat chips.  They are all natural and low fat which is a great extra bonus.  Additionally they have the BEST flavor...you really taste the potato flavor and not the salt!  I would choose these chips over ANY chip on the market today, salted or not!! These chips as well as ANY unsalted chips are very hard to find in the stores so THANK YOU Amazon for selling them."
407779,407780,B0029NU2E0,A1HKHIP6VCMALP,Over 50,0,0,3,1970-01-01 00:00:01.351209600,Our dogs love it but finding low price and 12 oz cans is tough,"When Amazon LLC was selling large cans it was affordable via super saving shipping.  You expect a price reduction when buying large size cans.  One quarter of these cans was only partially filled with chunks, having an inch of fluid before touching the meat product.  I shake each of these large cans before opening one.  We prefer the smaller cans of this product, but local chains do not carry it in either size, and Amazon only offers it in large.  Our dogs love the pedigree brand pouches and cans, especially the beef and liver.  Although, they use corn product (one reviewer noted) and my veterinarian espouses ""...it's mostly water,"" our dogs vote is positive.  We treat our pets and give this to them because they like it...not for their health.<br /><br />After finding the substantial price increase this morning, I found the small cans at PetCo.  Perhaps, Amazon will get a small can supplier for the ""beef and liver"" chunks in the future."
47561,47562,B004M0Y8T8,A2QJS6MHTIFSRI,Georgie,0,0,5,1970-01-01 00:00:01.351209600,Sleeping a lot better,"Hubby and I (both 63) have been drinking about 4 oz a night for a few months now. We both found that we are falling into a deep sleep faster and for a longer time (eliminating the 2 or 4 am wake up).  My sister and her hubby also tried it and like it very much for the same reason.<a href=""http://www.amazon.com/gp/product/B004M0Y8T8"">Indian Summer 100% Juice, Montmorency Cherry, 46-Ounce Containers (Pack of 8)</a>"
362190,362191,B0005YW0TU,A22SW4MALCSDWV,"Dan ""jackson321""",0,0,1,1970-01-01 00:00:01.351209600,Inedible,"I am one of the least picky eaters that I know, but I had to throw my bowl out after a few spoons of this.  It was disgusting and inedible.  I wonder if anyone at these big companies try their products before marketing them.  The flavor was heavily artificial with strong off-notes of bitterness and tree bark.  Dont believe me?  Go ahead and try it."
463582,463583,B004QDA8WC,AFF6F08FRSYWG,"Kentucky Woman ""Emily""",0,0,5,1970-01-01 00:00:01.351209600,Love chai - love Keurig - love these K-cups!,I'm addicted to these chai k-cups.  It tastes sooo good and much cheaper than fixing my chai cravings at Starbucks.  Highly recommend!!
417643,417644,B001HTIUDC,A27RDA09KDYVGY,Lou85,0,0,5,1970-01-01 00:00:01.351209600,Delicious,"This product is a great alternative to peanut butter, or any butter. I like it just as much as I ever liked peanut butter. It has a similar nutty flavor, with a great contrast of salty and sweet. The shipping was fast, and its a delicious and healthy snack you can eat with just about anything!"
362336,362337,B002J771J0,A1TED4G0PWZPQV,Stellavera S. Kilcher,0,0,1,1970-01-01 00:00:01.351209600,Was rotten,"Culd not eat it, but the other flavor I ordered was fine, not sure why it was not ok, when the other one was"
192088,192089,B0083COD6O,A1DOLU6HS6R05M,"J. Sommerville ""book lover""",0,0,5,1970-01-01 00:00:01.351209600,Great flavor!,"I purchased this in a local health foods store, and loved it right away. I've tried other almond milks, and always found them to have a gritty or grainy aftertaste. Not so with this drink. It's very smooth. I could have this in cereal or my fave chai latte's or straight out of the box. Love it!"
